

----- New session! -----

               | Pressure         | Humidity        | TempOutside      | TempTop      | TempCamera      | DewPoint      
Time: 08:38:20 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:21 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:22 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:23 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:24 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:25 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:26 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:27 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:28 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:29 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:30 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:31 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:32 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:33 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:34 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 31.0 | DewPoint: 12.0
Time: 08:38:35 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:36 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:37 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:38 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:39 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:40 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:41 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:42 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:43 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:44 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:45 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:46 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:47 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:48 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:49 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:50 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 25.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:51 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:52 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:53 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:54 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:55 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:56 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:57 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:58 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:38:59 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:00 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:01 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:02 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:03 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:04 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:05 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:06 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:07 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:08 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:09 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:10 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:11 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:12 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:13 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:14 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:15 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:16 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:17 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:18 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:19 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:20 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:21 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:22 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:23 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:24 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:25 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:26 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:27 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:28 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:29 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:30 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:31 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:32 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:33 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:34 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:35 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:36 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:37 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:38 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:39 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:40 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:41 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:42 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:43 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:44 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:45 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:46 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:47 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:48 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:49 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:50 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:51 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:52 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:53 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:54 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:55 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:56 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:57 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:58 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:39:59 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:00 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:01 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:02 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:03 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:04 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:05 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:06 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:07 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:08 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:09 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:10 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:11 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:12 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:13 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:14 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:15 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:16 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:17 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:18 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:19 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:20 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:21 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:22 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:23 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:24 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:25 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:26 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:27 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:28 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:29 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:30 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:31 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:32 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:33 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:34 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:35 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:36 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:37 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:38 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:39 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:40 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:41 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:42 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 32.0 | DewPoint: 12.0
Time: 08:40:43 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:44 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:45 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:46 | Pressure: 1011.3 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:47 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:48 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:49 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:50 | Pressure: 1011.2 | Humidity: 43.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:51 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:52 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:53 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:54 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:55 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:56 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:57 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:58 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:40:59 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:41:00 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:41:01 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:41:02 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:41:03 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:41:04 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:41:05 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:41:06 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:41:07 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:41:08 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:41:09 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:41:10 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:41:11 | Pressure: 1011.2 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:41:12 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
Time: 08:41:13 | Pressure: 1011.3 | Humidity: 42.0 | TempOutside: 26.0 | TempTop: 25.0 | TempCamera: 33.0 | DewPoint: 12.0
